"action","score","file","title","category","bodyLines","bodyChars","steps","avgStepBodyChars","sources","generatedBatch","issues"
"улучшить","60","src/content/errors/roborock-oshibka-datchika.mdx","Roborock: ошибка датчика — как исправить","Пылесосы и роботы-пылесосы","8","1300","6","207","4","no","body has only 8 non-empty lines; body has only 1300 characters"
"улучшить","60","src/content/errors/roborock-ploho-vsasyvaet.mdx","Roborock: плохо всасывает — как исправить","Пылесосы и роботы-пылесосы","8","1301","6","207","4","no","body has only 8 non-empty lines; body has only 1301 characters"
"улучшить","60","src/content/errors/robot-pylesos-xiaomi-ne-zaryazhaetsya-reshenie.mdx","Робот-пылесос Xiaomi не заряжается: причины и решения","Пылесосы и роботы-пылесосы","8","1313","6","211","4","no","body has only 8 non-empty lines; body has only 1313 characters"
"улучшить","60","src/content/errors/samsung-microwave-iskrit-vnutri.mdx","Samsung microwave: искрит внутри — как исправить","Микроволновки и духовки","8","1294","6","208","4","no","body has only 8 non-empty lines; body has only 1294 characters"
"улучшить","60","src/content/errors/samsung-microwave-ne-greet.mdx","Samsung microwave: не греет — как исправить","Микроволновки и духовки","8","1284","6","206","4","no","body has only 8 non-empty lines; body has only 1284 characters"
"улучшить","60","src/content/errors/samsung-microwave-ne-krutitsya-tarelka.mdx","Samsung microwave: не крутится тарелка — как исправить","Микроволновки и духовки","8","1300","6","208","4","no","body has only 8 non-empty lines; body has only 1300 characters"
"улучшить","60","src/content/errors/samsung-microwave-ne-rabotaet-gril.mdx","Samsung microwave: не работает гриль — как исправить","Микроволновки и духовки","8","1298","6","208","4","no","body has only 8 non-empty lines; body has only 1298 characters"
"улучшить","60","src/content/errors/samsung-microwave-ne-vklyuchaetsya.mdx","Samsung microwave: не включается — как исправить","Микроволновки и духовки","8","1294","6","208","4","no","body has only 8 non-empty lines; body has only 1294 characters"
"улучшить","60","src/content/errors/samsung-microwave-pokazyvaet-kod-oshibki.mdx","Samsung microwave: показывает код ошибки — как исправить","Микроволновки и духовки","8","1310","6","210","4","no","body has only 8 non-empty lines; body has only 1310 characters"
"улучшить","60","src/content/errors/samsung-refrigerator-ne-morozit.mdx","Samsung refrigerator: не морозит — как исправить","Холодильники","8","1312","6","211","4","no","body has only 8 non-empty lines; body has only 1312 characters"
"улучшить","60","src/content/errors/samsung-refrigerator-ne-otklyuchaetsya-kompressor.mdx","Samsung refrigerator: не отключается компрессор — как исправить","Холодильники","8","1327","6","211","4","no","body has only 8 non-empty lines; body has only 1327 characters"
"улучшить","60","src/content/errors/samsung-refrigerator-pischit-signal.mdx","Samsung refrigerator: пищит сигнал — как исправить","Холодильники","8","1314","6","211","4","no","body has only 8 non-empty lines; body has only 1314 characters"
"улучшить","60","src/content/errors/samsung-refrigerator-pokazyvaet-oshibku-datchika.mdx","Samsung refrigerator: показывает ошибку датчика — как исправить","Холодильники","8","1327","6","211","4","no","body has only 8 non-empty lines; body has only 1327 characters"
"улучшить","60","src/content/errors/samsung-refrigerator-silno-shumit.mdx","Samsung refrigerator: сильно шумит — как исправить","Холодильники","8","1306","6","208","4","no","body has only 8 non-empty lines; body has only 1306 characters"
"улучшить","60","src/content/errors/samsung-refrigerator-techet-voda.mdx","Samsung refrigerator: течет вода — как исправить","Холодильники","8","1312","6","211","4","no","body has only 8 non-empty lines; body has only 1312 characters"
"улучшить","60","src/content/errors/samsung-tv-ne-rabotaet-pult.mdx","Samsung TV: не работает пульт — как исправить","Телевизоры и аудио","8","1321","6","209","4","no","body has only 8 non-empty lines; body has only 1321 characters"
"улучшить","60","src/content/errors/samsung-tv-net-izobrazheniya.mdx","Samsung TV: нет изображения — как исправить","Телевизоры и аудио","8","1319","6","209","4","no","body has only 8 non-empty lines; body has only 1319 characters"
"улучшить","60","src/content/errors/samsung-tv-net-zvuka.mdx","Samsung TV: нет звука — как исправить","Телевизоры и аудио","8","1313","6","209","4","no","body has only 8 non-empty lines; body has only 1313 characters"
"улучшить","60","src/content/errors/samsung-washing-machine-ne-nabiraet-vodu.mdx","Samsung washing machine: не набирает воду — как исправить","Стиральные машины","8","1300","6","206","4","no","body has only 8 non-empty lines; body has only 1300 characters"
"улучшить","60","src/content/errors/samsung-washing-machine-ne-otzhimaet.mdx","Samsung washing machine: не отжимает — как исправить","Стиральные машины","8","1295","6","206","4","no","body has only 8 non-empty lines; body has only 1295 characters"
"улучшить","60","src/content/errors/samsung-washing-machine-ne-slivaet-vodu.mdx","Samsung washing machine: не сливает воду — как исправить","Стиральные машины","8","1301","6","207","4","no","body has only 8 non-empty lines; body has only 1301 characters"
"улучшить","60","src/content/errors/samsung-washing-machine-oshibka-dvertsy.mdx","Samsung washing machine: ошибка дверцы — как исправить","Стиральные машины","8","1297","6","206","4","no","body has only 8 non-empty lines; body has only 1297 characters"
"улучшить","60","src/content/errors/samsung-washing-machine-pokazyvaet-kod-oshibki.mdx","Samsung washing machine: показывает код ошибки — как исправить","Стиральные машины","8","1313","6","209","4","no","body has only 8 non-empty lines; body has only 1313 characters"
"улучшить","60","src/content/errors/samsung-washing-machine-silno-vibriruet.mdx","Samsung washing machine: сильно вибрирует — как исправить","Стиральные машины","8","1300","6","206","4","no","body has only 8 non-empty lines; body has only 1300 characters"
"улучшить","60","src/content/errors/secure-boot-ne-sohranyaet-nastroyki.mdx","Secure Boot: не сохраняет настройки — как исправить","BIOS и UEFI","8","1236","6","259","4","no","body has only 8 non-empty lines; body has only 1236 characters"
"улучшить","60","src/content/errors/secure-boot-ne-vidit-zagruzochnyy-disk.mdx","Secure Boot: не видит загрузочный диск — как исправить","BIOS и UEFI","8","1239","6","259","4","no","body has only 8 non-empty lines; body has only 1239 characters"
"улучшить","60","src/content/errors/security-firewall-rule-config-error.mdx","Firewall Rule: ошибка конфигурации","Безопасность","8","1223","6","281","4","no","body has only 8 non-empty lines; body has only 1223 characters"
"улучшить","60","src/content/errors/security-firewall-rule-crashes-after-update.mdx","Firewall Rule: вылетает после обновления","Безопасность","8","1229","6","278","4","no","body has only 8 non-empty lines; body has only 1229 characters"
"улучшить","60","src/content/errors/security-firewall-rule-high-cpu.mdx","Firewall Rule: нагружает процессор","Безопасность","8","1223","6","284","4","no","body has only 8 non-empty lines; body has only 1223 characters"
"улучшить","60","src/content/errors/security-firewall-rule-network-timeout.mdx","Firewall Rule: ошибка подключения или тайм-аут","Безопасность","8","1235","6","266","4","no","body has only 8 non-empty lines; body has only 1235 characters"
"улучшить","60","src/content/errors/security-firewall-rule-permission-denied.mdx","Firewall Rule: отказано в доступе","Безопасность","8","1222","6","277","4","no","body has only 8 non-empty lines; body has only 1222 characters"
"улучшить","60","src/content/errors/security-firewall-rule-sync-failed.mdx","Firewall Rule: не синхронизируется","Безопасность","8","1223","6","271","4","no","body has only 8 non-empty lines; body has only 1223 characters"
"улучшить","60","src/content/errors/security-firewall-rule-update-failed.mdx","Firewall Rule: ошибка обновления","Безопасность","8","1221","6","274","4","no","body has only 8 non-empty lines; body has only 1221 characters"
"улучшить","60","src/content/errors/security-firewall-rule-wont-start.mdx","Firewall Rule: не запускается","Безопасность","8","1218","6","269","4","no","body has only 8 non-empty lines; body has only 1218 characters"
"улучшить","60","src/content/errors/security-tls-certificate-crashes-after-update.mdx","TLS Certificate: вылетает после обновления","Безопасность","8","1233","6","279","4","no","body has only 8 non-empty lines; body has only 1233 characters"
"улучшить","60","src/content/errors/security-tls-certificate-permission-denied.mdx","TLS Certificate: отказано в доступе","Безопасность","8","1226","6","278","4","no","body has only 8 non-empty lines; body has only 1226 characters"
"улучшить","60","src/content/errors/security-tls-certificate-wont-start.mdx","TLS Certificate: не запускается","Безопасность","8","1222","6","270","4","no","body has only 8 non-empty lines; body has only 1222 characters"
"улучшить","60","src/content/errors/security-windows-defender-config-error.mdx","Windows Defender: ошибка конфигурации","Безопасность","8","1229","6","281","4","no","body has only 8 non-empty lines; body has only 1229 characters"
"улучшить","60","src/content/errors/security-windows-defender-crashes-after-update.mdx","Windows Defender: вылетает после обновления","Безопасность","8","1235","6","279","4","no","body has only 8 non-empty lines; body has only 1235 characters"
"улучшить","60","src/content/errors/security-windows-defender-high-cpu.mdx","Windows Defender: нагружает процессор","Безопасность","8","1229","6","284","4","no","body has only 8 non-empty lines; body has only 1229 characters"
"улучшить","60","src/content/errors/security-windows-defender-network-timeout.mdx","Windows Defender: ошибка подключения или тайм-аут","Безопасность","8","1241","6","267","4","no","body has only 8 non-empty lines; body has only 1241 characters"
"улучшить","60","src/content/errors/security-windows-defender-permission-denied.mdx","Windows Defender: отказано в доступе","Безопасность","8","1228","6","278","4","no","body has only 8 non-empty lines; body has only 1228 characters"
"улучшить","60","src/content/errors/security-windows-defender-sync-failed.mdx","Windows Defender: не синхронизируется","Безопасность","8","1229","6","271","4","no","body has only 8 non-empty lines; body has only 1229 characters"
"улучшить","60","src/content/errors/security-windows-defender-update-failed.mdx","Windows Defender: ошибка обновления","Безопасность","8","1227","6","274","4","no","body has only 8 non-empty lines; body has only 1227 characters"
"улучшить","60","src/content/errors/security-windows-defender-wont-start.mdx","Windows Defender: не запускается","Безопасность","8","1224","6","270","4","no","body has only 8 non-empty lines; body has only 1224 characters"
"улучшить","60","src/content/errors/shurupovert-makita-ne-krutitsya-ispravit.mdx","Шуруповёрт Makita не крутится: диагностика и ремонт","Электроинструмент","8","1290","6","210","4","no","body has only 8 non-empty lines; body has only 1290 characters"
"улучшить","60","src/content/errors/siemens-dishwasher-ne-nabiraet-vodu.mdx","Siemens dishwasher: не набирает воду — как исправить","Посудомоечные машины","8","1274","6","206","4","no","body has only 8 non-empty lines; body has only 1274 characters"
"улучшить","60","src/content/errors/siemens-dishwasher-ne-rastvoryaet-tabletku.mdx","Siemens dishwasher: не растворяет таблетку — как исправить","Посудомоечные машины","8","1280","6","206","4","no","body has only 8 non-empty lines; body has only 1280 characters"
"улучшить","60","src/content/errors/siemens-dishwasher-ne-slivaet-vodu.mdx","Siemens dishwasher: не сливает воду — как исправить","Посудомоечные машины","8","1275","6","207","4","no","body has only 8 non-empty lines; body has only 1275 characters"
"улучшить","60","src/content/errors/siemens-dishwasher-oshibka-nagreva.mdx","Siemens dishwasher: ошибка нагрева — как исправить","Посудомоечные машины","8","1272","6","206","4","no","body has only 8 non-empty lines; body has only 1272 characters"
"улучшить","60","src/content/errors/siemens-dishwasher-ploho-moet-posudu.mdx","Siemens dishwasher: плохо моет посуду — как исправить","Посудомоечные машины","8","1275","6","206","4","no","body has only 8 non-empty lines; body has only 1275 characters"
"улучшить","60","src/content/errors/siemens-dishwasher-techet-snizu.mdx","Siemens dishwasher: течет снизу — как исправить","Посудомоечные машины","8","1269","6","206","4","no","body has only 8 non-empty lines; body has only 1269 characters"
"улучшить","60","src/content/errors/sony-tv-ne-rabotaet-pult.mdx","Sony TV: не работает пульт — как исправить","Телевизоры и аудио","8","1318","6","208","4","no","body has only 8 non-empty lines; body has only 1318 characters"
"улучшить","60","src/content/errors/sony-tv-net-izobrazheniya.mdx","Sony TV: нет изображения — как исправить","Телевизоры и аудио","8","1316","6","208","4","no","body has only 8 non-empty lines; body has only 1316 characters"
"улучшить","60","src/content/errors/sony-tv-net-zvuka.mdx","Sony TV: нет звука — как исправить","Телевизоры и аудио","8","1310","6","208","4","no","body has only 8 non-empty lines; body has only 1310 characters"
"улучшить","60","src/content/errors/ssd-medlenno-kopiruet-fayly.mdx","SSD: медленно копирует файлы — как исправить","Хранилища и файлы","8","1231","6","255","4","no","body has only 8 non-empty lines; body has only 1231 characters"
"улучшить","60","src/content/errors/ssd-ne-montiruetsya.mdx","SSD: не монтируется — как исправить","Хранилища и файлы","8","1222","6","255","4","no","body has only 8 non-empty lines; body has only 1222 characters"
"улучшить","60","src/content/errors/ssd-ne-opredelyaetsya.mdx","SSD: не определяется — как исправить","Хранилища и файлы","8","1223","6","255","4","no","body has only 8 non-empty lines; body has only 1223 characters"
"улучшить","60","src/content/errors/ssd-net-dostupa-k-papke.mdx","SSD: нет доступа к папке — как исправить","Хранилища и файлы","8","1227","6","255","4","no","body has only 8 non-empty lines; body has only 1227 characters"
"улучшить","60","src/content/errors/ssd-oshibka-vvoda-vyvoda.mdx","SSD: ошибка ввода вывода — как исправить","Хранилища и файлы","8","1227","6","255","4","no","body has only 8 non-empty lines; body has only 1227 characters"
"улучшить","60","src/content/errors/ssd-povrezhdena-faylovaya-sistema.mdx","SSD: повреждена файловая система — как исправить","Хранилища и файлы","8","1235","6","255","4","no","body has only 8 non-empty lines; body has only 1235 characters"
"улучшить","60","src/content/errors/ssd-prosit-formatirovat.mdx","SSD: просит форматировать — как исправить","Хранилища и файлы","8","1228","6","255","4","no","body has only 8 non-empty lines; body has only 1228 characters"
"улучшить","60","src/content/errors/ssh-connection-refused-fix.mdx","SSH Connection Refused: исправление ошибки подключения","Сеть","8","1259","6","258","4","no","body has only 8 non-empty lines; body has only 1259 characters"
"улучшить","60","src/content/errors/ssl-certificate-blokiruet-prilozhenie.mdx","SSL certificate: блокирует приложение — как исправить","Безопасность","8","1244","6","263","4","no","body has only 8 non-empty lines; body has only 1244 characters"
"улучшить","60","src/content/errors/ssl-certificate-ne-prihodit-kod.mdx","SSL certificate: не приходит код — как исправить","Безопасность","8","1239","6","263","4","no","body has only 8 non-empty lines; body has only 1239 characters"
"улучшить","60","src/content/errors/ssl-certificate-ne-prinimaet-klyuch.mdx","SSL certificate: не принимает ключ — как исправить","Безопасность","8","1241","6","263","4","no","body has only 8 non-empty lines; body has only 1241 characters"
"улучшить","60","src/content/errors/ssl-certificate-oshibka-dostupa.mdx","SSL certificate: ошибка доступа — как исправить","Безопасность","8","1238","6","263","4","no","body has only 8 non-empty lines; body has only 1238 characters"
"улучшить","60","src/content/errors/ssl-certificate-oshibka-sertifikata.mdx","SSL certificate: ошибка сертификата — как исправить","Безопасность","8","1242","6","263","4","no","body has only 8 non-empty lines; body has only 1242 characters"
"улучшить","60","src/content/errors/storage-exfat-volume-not-detected.mdx","exFAT Volume: не определяется системой","Хранилища и файлы","8","1234","6","269","4","no","body has only 8 non-empty lines; body has only 1234 characters"
"улучшить","60","src/content/errors/storage-external-hdd-disconnects-randomly.mdx","External HDD: самопроизвольно отключается","Хранилища и файлы","8","1237","6","268","4","no","body has only 8 non-empty lines; body has only 1237 characters"
"улучшить","60","src/content/errors/storage-external-hdd-driver-error.mdx","External HDD: ошибка драйвера","Хранилища и файлы","8","1225","6","277","4","no","body has only 8 non-empty lines; body has only 1225 characters"
"улучшить","60","src/content/errors/storage-external-hdd-firmware-update-failed.mdx","External HDD: ошибка обновления прошивки","Хранилища и файлы","8","1236","6","271","4","no","body has only 8 non-empty lines; body has only 1236 characters"
"улучшить","60","src/content/errors/storage-external-hdd-low-performance.mdx","External HDD: низкая производительность","Хранилища и файлы","8","1235","6","274","4","no","body has only 8 non-empty lines; body has only 1235 characters"
"улучшить","60","src/content/errors/storage-external-hdd-not-detected.mdx","External HDD: не определяется системой","Хранилища и файлы","8","1234","6","269","4","no","body has only 8 non-empty lines; body has only 1234 characters"
"улучшить","60","src/content/errors/storage-nvme-drive-disconnects-randomly.mdx","NVMe Drive: самопроизвольно отключается","Хранилища и файлы","8","1233","6","268","4","no","body has only 8 non-empty lines; body has only 1233 characters"
"улучшить","60","src/content/errors/storage-nvme-drive-driver-error.mdx","NVMe Drive: ошибка драйвера","Хранилища и файлы","8","1221","6","277","4","no","body has only 8 non-empty lines; body has only 1221 characters"
"улучшить","60","src/content/errors/storage-nvme-drive-firmware-update-failed.mdx","NVMe Drive: ошибка обновления прошивки","Хранилища и файлы","8","1232","6","271","4","no","body has only 8 non-empty lines; body has only 1232 characters"
"улучшить","60","src/content/errors/storage-nvme-drive-low-performance.mdx","NVMe Drive: низкая производительность","Хранилища и файлы","8","1231","6","274","4","no","body has only 8 non-empty lines; body has only 1231 characters"
"улучшить","60","src/content/errors/storage-nvme-drive-not-detected.mdx","NVMe Drive: не определяется системой","Хранилища и файлы","8","1230","6","269","4","no","body has only 8 non-empty lines; body has only 1230 characters"
"улучшить","60","src/content/errors/thunderbird-ne-otpravlyaet-pisma.mdx","Thunderbird: не отправляет письма — как исправить","Электронная почта","8","1233","6","261","4","no","body has only 8 non-empty lines; body has only 1233 characters"
"улучшить","60","src/content/errors/thunderbird-ne-prinimaet-pisma.mdx","Thunderbird: не принимает письма — как исправить","Электронная почта","8","1232","6","261","4","no","body has only 8 non-empty lines; body has only 1232 characters"
"улучшить","60","src/content/errors/thunderbird-ne-rabotaet-vlozhenie.mdx","Thunderbird: не работает вложение — как исправить","Электронная почта","8","1233","6","261","4","no","body has only 8 non-empty lines; body has only 1233 characters"
"улучшить","60","src/content/errors/thunderbird-oshibka-parolya.mdx","Thunderbird: ошибка пароля — как исправить","Электронная почта","8","1226","6","261","4","no","body has only 8 non-empty lines; body has only 1226 characters"
"улучшить","60","src/content/errors/thunderbird-oshibka-sertifikata.mdx","Thunderbird: ошибка сертификата — как исправить","Электронная почта","8","1231","6","261","4","no","body has only 8 non-empty lines; body has only 1231 characters"
"улучшить","60","src/content/errors/thunderbird-pisma-popadayut-v-spam.mdx","Thunderbird: письма попадают в спам — как исправить","Электронная почта","8","1235","6","261","4","no","body has only 8 non-empty lines; body has only 1235 characters"
"улучшить","60","src/content/errors/tvs-audio-lg-tv-bad-smell.mdx","LG телевизор: появился запах или гарь","Телевизоры и аудио","8","1314","6","209","4","no","body has only 8 non-empty lines; body has only 1314 characters"
"улучшить","60","src/content/errors/tvs-audio-lg-tv-error-code.mdx","LG телевизор: показывает код ошибки","Телевизоры и аудио","8","1319","6","212","4","no","body has only 8 non-empty lines; body has only 1319 characters"
"улучшить","60","src/content/errors/tvs-audio-lg-tv-hdmi-212.mdx","LG TV: не видит HDMI — как исправить","Телевизоры и аудио","8","1312","6","208","4","no","body has only 8 non-empty lines; body has only 1312 characters"
"улучшить","60","src/content/errors/tvs-audio-lg-tv-makes-noise.mdx","LG телевизор: шумит или вибрирует","Телевизоры и аудио","8","1301","6","206","4","no","body has only 8 non-empty lines; body has only 1301 characters"
"улучшить","60","src/content/errors/tvs-audio-lg-tv-smart-tv-211.mdx","LG TV: зависает Smart TV — как исправить","Телевизоры и аудио","8","1316","6","208","4","no","body has only 8 non-empty lines; body has only 1316 characters"
"улучшить","60","src/content/errors/tvs-audio-lg-tv-stops-mid-cycle.mdx","LG телевизор: останавливается во время работы","Телевизоры и аудио","8","1339","6","215","4","no","body has only 8 non-empty lines; body has only 1339 characters"
"улучшить","60","src/content/errors/tvs-audio-lg-tv-wi-fi-210.mdx","LG TV: не подключается Wi-Fi — как исправить","Телевизоры и аудио","8","1320","6","208","4","no","body has only 8 non-empty lines; body has only 1320 characters"
"улучшить","60","src/content/errors/tvs-audio-lg-tv-wont-turn-on.mdx","LG телевизор: не включается","Телевизоры и аудио","8","1303","6","209","4","no","body has only 8 non-empty lines; body has only 1303 characters"
"улучшить","60","src/content/errors/tvs-audio-samsung-tv-bad-smell.mdx","Samsung телевизор: появился запах или гарь","Телевизоры и аудио","8","1319","6","210","4","no","body has only 8 non-empty lines; body has only 1319 characters"
"улучшить","60","src/content/errors/tvs-audio-samsung-tv-error-code.mdx","Samsung телевизор: показывает код ошибки","Телевизоры и аудио","8","1324","6","212","4","no","body has only 8 non-empty lines; body has only 1324 characters"
"улучшить","60","src/content/errors/tvs-audio-samsung-tv-hdmi-206.mdx","Samsung TV: не видит HDMI — как исправить","Телевизоры и аудио","8","1317","6","209","4","no","body has only 8 non-empty lines; body has only 1317 characters"
"улучшить","60","src/content/errors/tvs-audio-samsung-tv-makes-noise.mdx","Samsung телевизор: шумит или вибрирует","Телевизоры и аудио","8","1306","6","207","4","no","body has only 8 non-empty lines; body has only 1306 characters"
"улучшить","60","src/content/errors/tvs-audio-samsung-tv-smart-tv-205.mdx","Samsung TV: зависает Smart TV — как исправить","Телевизоры и аудио","8","1321","6","209","4","no","body has only 8 non-empty lines; body has only 1321 characters"
"улучшить","60","src/content/errors/tvs-audio-samsung-tv-stops-mid-cycle.mdx","Samsung телевизор: останавливается во время работы","Телевизоры и аудио","8","1344","6","216","4","no","body has only 8 non-empty lines; body has only 1344 characters"
"улучшить","60","src/content/errors/tvs-audio-samsung-tv-wi-fi-204.mdx","Samsung TV: не подключается Wi-Fi — как исправить","Телевизоры и аудио","8","1325","6","209","4","no","body has only 8 non-empty lines; body has only 1325 characters"
"улучшить","60","src/content/errors/tvs-audio-samsung-tv-wont-turn-on.mdx","Samsung телевизор: не включается","Телевизоры и аудио","8","1308","6","210","4","no","body has only 8 non-empty lines; body has only 1308 characters"
"улучшить","60","src/content/errors/uefi-ne-sohranyaet-nastroyki.mdx","UEFI: не сохраняет настройки — как исправить","BIOS и UEFI","8","1222","6","255","4","no","body has only 8 non-empty lines; body has only 1222 characters"
"улучшить","60","src/content/errors/uefi-ne-vidit-zagruzochnyy-disk.mdx","UEFI: не видит загрузочный диск — как исправить","BIOS и UEFI","8","1225","6","255","4","no","body has only 8 non-empty lines; body has only 1225 characters"
"улучшить","60","src/content/errors/uefi-sbrosilsya-posle-obnovleniya.mdx","UEFI: сбросился после обновления — как исправить","BIOS и UEFI","8","1226","6","255","4","no","body has only 8 non-empty lines; body has only 1226 characters"
"улучшить","60","src/content/errors/usb-flash-drive-medlenno-kopiruet-fayly.mdx","USB flash drive: медленно копирует файлы — как исправить","Хранилища и файлы","8","1255","6","261","4","no","body has only 8 non-empty lines; body has only 1255 characters"
"улучшить","60","src/content/errors/usb-flash-drive-ne-montiruetsya.mdx","USB flash drive: не монтируется — как исправить","Хранилища и файлы","8","1246","6","261","4","no","body has only 8 non-empty lines; body has only 1246 characters"
"улучшить","60","src/content/errors/usb-flash-drive-ne-opredelyaetsya.mdx","USB flash drive: не определяется — как исправить","Хранилища и файлы","8","1247","6","261","4","no","body has only 8 non-empty lines; body has only 1247 characters"
"улучшить","60","src/content/errors/usb-flash-drive-oshibka-vvoda-vyvoda.mdx","USB flash drive: ошибка ввода вывода — как исправить","Хранилища и файлы","8","1251","6","261","4","no","body has only 8 non-empty lines; body has only 1251 characters"
"улучшить","60","src/content/errors/usb-flash-drive-povrezhdena-faylovaya-sistema.mdx","USB flash drive: повреждена файловая система — как исправить","Хранилища и файлы","8","1259","6","261","4","no","body has only 8 non-empty lines; body has only 1259 characters"
"улучшить","60","src/content/errors/usb-flash-drive-prosit-formatirovat.mdx","USB flash drive: просит форматировать — как исправить","Хранилища и файлы","8","1252","6","261","4","no","body has only 8 non-empty lines; body has only 1252 characters"
"улучшить","60","src/content/errors/vacuums-roborock-vacuum-bad-smell.mdx","Roborock vacuum: появился запах или гарь","Пылесосы и роботы-пылесосы","8","1301","6","208","4","no","body has only 8 non-empty lines; body has only 1301 characters"
"улучшить","60","src/content/errors/vacuums-roborock-vacuum-error-code.mdx","Roborock vacuum: показывает код ошибки","Пылесосы и роботы-пылесосы","8","1306","6","211","4","no","body has only 8 non-empty lines; body has only 1306 characters"
"улучшить","60","src/content/errors/vacuums-roborock-vacuum-leaks-water.mdx","Roborock vacuum: протекает","Пылесосы и роботы-пылесосы","8","1282","6","207","4","no","body has only 8 non-empty lines; body has only 1282 characters"
"улучшить","60","src/content/errors/vacuums-roborock-vacuum-makes-noise.mdx","Roborock vacuum: шумит или вибрирует","Пылесосы и роботы-пылесосы","8","1288","6","205","4","no","body has only 8 non-empty lines; body has only 1288 characters"
"улучшить","60","src/content/errors/vacuums-roborock-vacuum-stops-mid-cycle.mdx","Roborock vacuum: останавливается во время работы","Пылесосы и роботы-пылесосы","8","1326","6","214","4","no","body has only 8 non-empty lines; body has only 1326 characters"
"улучшить","60","src/content/errors/vacuums-roborock-vacuum-wont-turn-on.mdx","Roborock vacuum: не включается","Пылесосы и роботы-пылесосы","8","1290","6","208","4","no","body has only 8 non-empty lines; body has only 1290 characters"
"улучшить","60","src/content/errors/vacuums-xiaomi-robot-vacuum-bad-smell.mdx","Xiaomi robot vacuum: появился запах или гарь","Пылесосы и роботы-пылесосы","8","1305","6","209","4","no","body has only 8 non-empty lines; body has only 1305 characters"
"улучшить","60","src/content/errors/vacuums-xiaomi-robot-vacuum-error-code.mdx","Xiaomi robot vacuum: показывает код ошибки","Пылесосы и роботы-пылесосы","8","1310","6","211","4","no","body has only 8 non-empty lines; body has only 1310 characters"
"улучшить","60","src/content/errors/vacuums-xiaomi-robot-vacuum-leaks-water.mdx","Xiaomi robot vacuum: протекает","Пылесосы и роботы-пылесосы","8","1286","6","207","4","no","body has only 8 non-empty lines; body has only 1286 characters"
"улучшить","60","src/content/errors/vacuums-xiaomi-robot-vacuum-makes-noise.mdx","Xiaomi robot vacuum: шумит или вибрирует","Пылесосы и роботы-пылесосы","8","1292","6","206","4","no","body has only 8 non-empty lines; body has only 1292 characters"
"улучшить","60","src/content/errors/vacuums-xiaomi-robot-vacuum-stops-mid-cycle.mdx","Xiaomi robot vacuum: останавливается во время работы","Пылесосы и роботы-пылесосы","8","1330","6","215","4","no","body has only 8 non-empty lines; body has only 1330 characters"
"улучшить","60","src/content/errors/vacuums-xiaomi-robot-vacuum-wont-turn-on.mdx","Xiaomi robot vacuum: не включается","Пылесосы и роботы-пылесосы","8","1294","6","209","4","no","body has only 8 non-empty lines; body has only 1294 characters"
"улучшить","60","src/content/errors/veb-razrabotka-failed-to-start-gdm-service-ustranenie-oshibki-failed-to-start-gdm-service-v-ubun.mdx","Устранение ошибки ""Failed to start gdm.service"" в Ubuntu","Веб-разработка","8","1281","6","209","4","no","body has only 8 non-empty lines; body has only 1281 characters"
"улучшить","60","src/content/errors/veb-razrabotka-gdm-service-failed-to-start-ispravlenie-oshibki-failed-to-start-gdm-service-v-ubu.mdx","Исправление ошибки ""Failed to start gdm.service"" в Ubuntu","Веб-разработка","8","1283","6","511","4","no","body has only 8 non-empty lines; body has only 1283 characters"
"улучшить","60","src/content/errors/virtualbox-ne-rabotaet-obschiy-bufer.mdx","VirtualBox: не работает общий буфер — как исправить","Виртуализация","8","1249","6","261","4","no","body has only 8 non-empty lines; body has only 1249 characters"
"улучшить","60","src/content/errors/virtualbox-ne-zapuskaet-virtualnuyu-mashinu.mdx","VirtualBox: не запускает виртуальную машину — как исправить","Виртуализация","8","1257","6","261","4","no","body has only 8 non-empty lines; body has only 1257 characters"
"улучшить","60","src/content/errors/virtualbox-net-apparatnoy-virtualizatsii.mdx","VirtualBox: нет аппаратной виртуализации — как исправить","Виртуализация","8","1254","6","261","4","no","body has only 8 non-empty lines; body has only 1254 characters"
"улучшить","60","src/content/errors/virtualbox-nizkaya-proizvoditelnost.mdx","VirtualBox: низкая производительность — как исправить","Виртуализация","8","1251","6","263","4","no","body has only 8 non-empty lines; body has only 1251 characters"
"улучшить","60","src/content/errors/virtualization-hyper-v-crashes-after-update.mdx","Hyper-V: вылетает после обновления","Виртуализация","8","1229","6","278","4","no","body has only 8 non-empty lines; body has only 1229 characters"
"улучшить","60","src/content/errors/virtualization-hyper-v-nat-135.mdx","Hyper-V: ошибка сети NAT — как исправить","Виртуализация","8","1235","7","275","4","no","body has only 8 non-empty lines; body has only 1235 characters"
"улучшить","60","src/content/errors/virtualization-hyper-v-permission-denied.mdx","Hyper-V: отказано в доступе","Виртуализация","8","1222","6","277","4","no","body has only 8 non-empty lines; body has only 1222 characters"
"улучшить","60","src/content/errors/virtualization-hyper-v-shared-folder-137.mdx","Hyper-V: не монтируется shared folder — как исправить","Виртуализация","8","1248","7","275","4","no","body has only 8 non-empty lines; body has only 1248 characters"
"улучшить","60","src/content/errors/virtualization-hyper-v-wont-start.mdx","Hyper-V: не запускается","Виртуализация","8","1218","6","269","4","no","body has only 8 non-empty lines; body has only 1218 characters"
